2023-08-02,doomben,4
2023-08-02,doomben,3
2023-08-02,doomben,2
2023-08-02,doomben,1
2023-07-30,sunshine-coast,8
2023-07-30,sunshine-coast,7
2023-07-30,sunshine-coast,6
2023-07-30,sunshine-coast,5
2023-07-30,sunshine-coast,4
2023-07-30,sunshine-coast,3
2023-07-30,sunshine-coast,2
2023-07-30,sunshine-coast,1
2023-07-29,the-valley,9
2023-07-29,the-valley,8
2023-07-29,the-valley,7
2023-07-29,the-valley,6
2023-07-29,the-valley,5
2023-07-29,the-valley,4
2023-07-29,the-valley,3
2023-07-29,the-valley,2
2023-07-29,the-valley,1
2023-07-29,royal-randwick,9
2023-07-29,royal-randwick,8
2023-07-29,royal-randwick,7
2023-07-29,royal-randwick,6
2023-07-29,royal-randwick,5
2023-07-29,royal-randwick,4
2023-07-29,royal-randwick,3
2023-07-29,royal-randwick,2
2023-07-29,royal-randwick,10
2023-07-29,royal-randwick,1
2023-07-29,morphettville,9
2023-07-29,morphettville,8
2023-07-29,morphettville,7
2023-07-29,morphettville,6
2023-07-29,morphettville,5
2023-07-29,morphettville,4
2023-07-29,morphettville,3
2023-07-29,morphettville,2
2023-07-29,morphettville,1
2023-07-29,eagle-farm,9
2023-07-29,eagle-farm,8
2023-07-29,eagle-farm,7
2023-07-29,eagle-farm,6
2023-07-29,eagle-farm,5
2023-07-29,eagle-farm,4
2023-07-29,eagle-farm,3
2023-07-29,eagle-farm,2
2023-07-29,eagle-farm,1
2023-07-29,aquis-park-gold-coast-poly,8
2023-07-29,aquis-park-gold-coast-poly,7
2023-07-29,aquis-park-gold-coast-poly,6
2023-07-29,aquis-park-gold-coast-poly,5
2023-07-29,aquis-park-gold-coast-poly,4
2023-07-29,aquis-park-gold-coast-poly,3
2023-07-29,aquis-park-gold-coast-poly,2
2023-07-29,aquis-park-gold-coast-poly,1
2023-07-26,ladbrokes-park-hillside,8
2023-07-26,ladbrokes-park-hillside,7
2023-07-26,ladbrokes-park-hillside,6
2023-07-26,ladbrokes-park-hillside,5
2023-07-26,ladbrokes-park-hillside,4
2023-07-26,ladbrokes-park-hillside,3
2023-07-26,ladbrokes-park-hillside,2
2023-07-26,ladbrokes-park-hillside,1
2023-07-26,doomben,8
2023-07-26,doomben,7
2023-07-26,doomben,6
2023-07-26,doomben,5
2023-07-26,doomben,4
2023-07-26,doomben,3
2023-07-26,doomben,2
2023-07-26,doomben,1
2023-07-26,canterbury-park,7
2023-07-26,canterbury-park,6
2023-07-26,canterbury-park,5
2023-07-26,canterbury-park,4
2023-07-26,canterbury-park,3
2023-07-26,canterbury-park,2
2023-07-26,canterbury-park,1
2023-07-23,sunshine-coast,8
2023-07-23,sunshine-coast,7
2023-07-23,sunshine-coast,6
2023-07-23,sunshine-coast,5
2023-07-23,sunshine-coast,4
2023-07-23,sunshine-coast,3
2023-07-23,sunshine-coast,2
2023-07-23,sunshine-coast,1
2023-07-22,rosehill-gardens,9
2023-07-22,rosehill-gardens,8
2023-07-22,rosehill-gardens,7
2023-07-22,rosehill-gardens,6
2023-07-22,rosehill-gardens,5
2023-07-22,rosehill-gardens,4
2023-07-22,rosehill-gardens,3
2023-07-22,rosehill-gardens,2
2023-07-22,rosehill-gardens,10
2023-07-22,rosehill-gardens,1
2023-07-22,doomben,9
2023-07-22,doomben,8
2023-07-22,doomben,7
2023-07-22,doomben,6
2023-07-22,doomben,5
2023-07-22,doomben,4
2023-07-22,doomben,3
2023-07-22,doomben,2
2023-07-22,doomben,1
2023-07-22,caulfield,9
2023-07-22,caulfield,8
2023-07-22,caulfield,7
2023-07-22,caulfield,6
2023-07-22,caulfield,5
2023-07-22,caulfield,4
2023-07-22,caulfield,3
2023-07-22,caulfield,2
2023-07-22,caulfield,1
2023-07-22,aquis-park-gold-coast-poly,7
2023-07-22,aquis-park-gold-coast-poly,6
2023-07-22,aquis-park-gold-coast-poly,5
2023-07-22,aquis-park-gold-coast-poly,4
2023-07-22,aquis-park-gold-coast-poly,3
2023-07-22,aquis-park-gold-coast-poly,2
2023-07-22,aquis-park-gold-coast-poly,1
2023-07-19,warwick-farm,7
2023-07-19,warwick-farm,6
2023-07-19,warwick-farm,5
2023-07-19,warwick-farm,4
2023-07-19,warwick-farm,3
2023-07-19,warwick-farm,2
2023-07-19,warwick-farm,1
2023-07-19,ladbrokes-park-hillside,8
2023-07-19,ladbrokes-park-hillside,7
2023-07-19,ladbrokes-park-hillside,6
2023-07-19,ladbrokes-park-hillside,5
2023-07-19,ladbrokes-park-hillside,4
2023-07-19,ladbrokes-park-hillside,3
2023-07-19,ladbrokes-park-hillside,2
2023-07-19,ladbrokes-park-hillside,1
2023-07-16,sunshine-coast,8
2023-07-16,sunshine-coast,7
2023-07-16,sunshine-coast,6
2023-07-16,sunshine-coast,5
2023-07-16,sunshine-coast,4
2023-07-16,sunshine-coast,3
2023-07-16,sunshine-coast,2
2023-07-16,sunshine-coast,1
2023-07-15,royal-randwick,9
2023-07-15,royal-randwick,8
2023-07-15,royal-randwick,7
2023-07-15,royal-randwick,6
2023-07-15,royal-randwick,5
2023-07-15,royal-randwick,4
2023-07-15,royal-randwick,3
2023-07-15,royal-randwick,2
2023-07-15,royal-randwick,10
2023-07-15,royal-randwick,1
2023-07-15,flemington,9
2023-07-15,flemington,8
2023-07-15,flemington,7
2023-07-15,flemington,6
2023-07-15,flemington,5
2023-07-15,flemington,4
2023-07-15,flemington,3
2023-07-15,flemington,2
2023-07-15,flemington,1
2023-07-15,eagle-farm,9
2023-07-15,eagle-farm,8
2023-07-15,eagle-farm,7
2023-07-15,eagle-farm,6
2023-07-15,eagle-farm,5
2023-07-15,eagle-farm,4
2023-07-15,eagle-farm,3
2023-07-15,eagle-farm,2
2023-07-15,eagle-farm,1
2023-07-15,aquis-park-gold-coast-poly,8
2023-07-15,aquis-park-gold-coast-poly,7
2023-07-15,aquis-park-gold-coast-poly,6
2023-07-15,aquis-park-gold-coast-poly,5
2023-07-15,aquis-park-gold-coast-poly,4
2023-07-15,aquis-park-gold-coast-poly,3
2023-07-15,aquis-park-gold-coast-poly,2
2023-07-15,aquis-park-gold-coast-poly,1
2023-07-12,ladbrokes-park-lakeside,8
2023-07-12,ladbrokes-park-lakeside,7
2023-07-12,ladbrokes-park-lakeside,6
2023-07-12,ladbrokes-park-lakeside,5
2023-07-12,ladbrokes-park-lakeside,4
2023-07-12,ladbrokes-park-lakeside,3
2023-07-12,ladbrokes-park-lakeside,2
2023-07-12,ladbrokes-park-lakeside,1
2023-07-12,doomben,8
2023-07-12,doomben,7
2023-07-12,doomben,6
2023-07-12,doomben,5
2023-07-12,doomben,4
2023-07-12,doomben,3
2023-07-12,doomben,2
2023-07-12,doomben,1
2023-07-12,canterbury-park,7
2023-07-12,canterbury-park,6
2023-07-12,canterbury-park,5
2023-07-12,canterbury-park,4
2023-07-12,canterbury-park,3
2023-07-12,canterbury-park,2
2023-07-12,canterbury-park,1
2023-07-09,sunshine-coast,9
2023-07-09,sunshine-coast,8
2023-07-09,sunshine-coast,7
2023-07-09,sunshine-coast,6
2023-07-09,sunshine-coast,5
2023-07-09,sunshine-coast,4
2023-07-09,sunshine-coast,3
2023-07-09,sunshine-coast,2
2023-07-09,sunshine-coast,1
2023-07-08,royal-randwick,9
2023-07-08,royal-randwick,8
2023-07-08,royal-randwick,7
2023-07-08,royal-randwick,6
2023-07-08,royal-randwick,5
2023-07-08,royal-randwick,4
2023-07-08,royal-randwick,3
2023-07-08,royal-randwick,2
2023-07-08,royal-randwick,10
2023-07-08,royal-randwick,1
2023-07-08,doomben,9
2023-07-08,doomben,8
2023-07-08,doomben,7
2023-07-08,doomben,6
2023-07-08,doomben,5
2023-07-08,doomben,4
2023-07-08,doomben,3
2023-07-08,doomben,2
2023-07-08,doomben,1
2023-07-08,caulfield,9
2023-07-08,caulfield,8
2023-07-08,caulfield,7
2023-07-08,caulfield,6
2023-07-08,caulfield,5
2023-07-08,caulfield,4
2023-07-08,caulfield,3
2023-07-08,caulfield,2
2023-07-08,caulfield,1
2023-07-05,ladbrokes-park-lakeside,8
2023-07-05,ladbrokes-park-lakeside,7
2023-07-05,ladbrokes-park-lakeside,6
2023-07-05,ladbrokes-park-lakeside,5
2023-07-05,ladbrokes-park-lakeside,4
2023-07-05,ladbrokes-park-lakeside,3
2023-07-05,ladbrokes-park-lakeside,2
2023-07-05,ladbrokes-park-lakeside,1
2023-07-05,eagle-farm,8
2023-07-05,eagle-farm,7
2023-07-05,eagle-farm,6
2023-07-05,eagle-farm,5
2023-07-05,eagle-farm,4
2023-07-05,eagle-farm,3
2023-07-05,eagle-farm,2
2023-07-05,eagle-farm,1
2023-07-01,sunshine-coast,9
2023-07-01,sunshine-coast,8
2023-07-01,sunshine-coast,7
2023-07-01,sunshine-coast,6
2023-07-01,sunshine-coast,5
2023-07-01,sunshine-coast,4
2023-07-01,sunshine-coast,3
2023-07-01,sunshine-coast,2
2023-07-01,sunshine-coast,1
2023-07-01,rosehill-gardens,9
2023-07-01,rosehill-gardens,8
2023-07-01,rosehill-gardens,7
2023-07-01,rosehill-gardens,6
2023-07-01,rosehill-gardens,5
2023-07-01,rosehill-gardens,4
2023-07-01,rosehill-gardens,3
2023-07-01,rosehill-gardens,2
2023-07-01,rosehill-gardens,10
2023-07-01,rosehill-gardens,1
2023-07-01,flemington,9
2023-07-01,flemington,8
2023-07-01,flemington,7
2023-07-01,flemington,6
2023-07-01,flemington,5
2023-07-01,flemington,4
2023-07-01,flemington,3
2023-07-01,flemington,2
2023-07-01,flemington,1
2023-07-01,aquis-park-gold-coast-poly,7
2023-07-01,aquis-park-gold-coast-poly,6
2023-07-01,aquis-park-gold-coast-poly,5
2023-07-01,aquis-park-gold-coast-poly,4
2023-07-01,aquis-park-gold-coast-poly,3
2023-07-01,aquis-park-gold-coast-poly,2
2023-07-01,aquis-park-gold-coast-poly,1
2023-06-28,warwick-farm,7
2023-06-28,warwick-farm,6
2023-06-28,warwick-farm,5
2023-06-28,warwick-farm,4
2023-06-28,warwick-farm,3
2023-06-28,warwick-farm,2
2023-06-28,warwick-farm,1
2023-06-28,ladbrokes-park-lakeside,8
2023-06-28,ladbrokes-park-lakeside,7
2023-06-28,ladbrokes-park-lakeside,6
2023-06-28,ladbrokes-park-lakeside,5
2023-06-28,ladbrokes-park-lakeside,4
2023-06-28,ladbrokes-park-lakeside,3
2023-06-28,ladbrokes-park-lakeside,2
2023-06-28,ladbrokes-park-lakeside,1
2023-06-28,eagle-farm,8
2023-06-28,eagle-farm,7
2023-06-28,eagle-farm,6
2023-06-28,eagle-farm,5
2023-06-28,eagle-farm,4
2023-06-28,eagle-farm,3
2023-06-28,eagle-farm,2
2023-06-28,eagle-farm,1
2023-06-24,royal-randwick,9
2023-06-24,royal-randwick,8
2023-06-24,royal-randwick,7
2023-06-24,royal-randwick,6
2023-06-24,royal-randwick,5
2023-06-24,royal-randwick,4
2023-06-24,royal-randwick,3
2023-06-24,royal-randwick,2
2023-06-24,royal-randwick,10
2023-06-24,royal-randwick,1
2023-06-24,morphettville,9
2023-06-24,morphettville,8
2023-06-24,morphettville,7
2023-06-24,morphettville,6
2023-06-24,morphettville,5
2023-06-24,morphettville,4
2023-06-24,morphettville,3
2023-06-24,morphettville,2
2023-06-24,morphettville,1
2023-06-24,eagle-farm,9
2023-06-24,eagle-farm,8
2023-06-24,eagle-farm,7
2023-06-24,eagle-farm,6
2023-06-24,eagle-farm,5
2023-06-24,eagle-farm,4
2023-06-24,eagle-farm,3
2023-06-24,eagle-farm,2
2023-06-24,eagle-farm,1
2023-06-24,caulfield,9
2023-06-24,caulfield,8
2023-06-24,caulfield,7
2023-06-24,caulfield,6
2023-06-24,caulfield,5
2023-06-24,caulfield,4
2023-06-24,caulfield,3
2023-06-24,caulfield,2
2023-06-24,caulfield,1
2023-06-24,aquis-park-gold-coast-poly,7
2023-06-24,aquis-park-gold-coast-poly,6
2023-06-24,aquis-park-gold-coast-poly,5
2023-06-24,aquis-park-gold-coast-poly,4
2023-06-24,aquis-park-gold-coast-poly,3
2023-06-24,aquis-park-gold-coast-poly,2
2023-06-24,aquis-park-gold-coast-poly,1
2023-06-21,mornington,7
2023-06-21,mornington,6
2023-06-21,mornington,5
2023-06-21,mornington,4
2023-06-21,mornington,3
2023-06-21,mornington,2
2023-06-21,mornington,1
2023-06-21,doomben,9
2023-06-21,doomben,8
2023-06-21,doomben,7
2023-06-21,doomben,6
2023-06-21,doomben,5
2023-06-21,doomben,4
2023-06-21,doomben,3
2023-06-21,doomben,2
2023-06-21,doomben,1
2023-06-21,canterbury-park,7
2023-06-21,canterbury-park,6
2023-06-21,canterbury-park,5
2023-06-21,canterbury-park,4
2023-06-21,canterbury-park,3
2023-06-21,canterbury-park,2
2023-06-21,canterbury-park,1
2023-06-18,sunshine-coast,8
2023-06-18,sunshine-coast,7
2023-06-18,sunshine-coast,6
2023-06-18,sunshine-coast,5
2023-06-18,sunshine-coast,4
2023-06-18,sunshine-coast,3
2023-06-18,sunshine-coast,2
2023-06-18,sunshine-coast,1
2023-06-17,rosehill-gardens,9
2023-06-17,rosehill-gardens,8
2023-06-17,rosehill-gardens,7
2023-06-17,rosehill-gardens,6
2023-06-17,rosehill-gardens,5
2023-06-17,rosehill-gardens,4
2023-06-17,rosehill-gardens,3
2023-06-17,rosehill-gardens,2
2023-06-17,rosehill-gardens,10
2023-06-17,rosehill-gardens,1
2023-06-17,flemington,9
2023-06-17,flemington,8
2023-06-17,flemington,7
2023-06-17,flemington,6
2023-06-17,flemington,5
2023-06-17,flemington,4
2023-06-17,flemington,3
2023-06-17,flemington,2
2023-06-17,flemington,1
2023-06-16,sunshine-coast,8
2023-06-16,sunshine-coast,7
2023-06-16,sunshine-coast,6
2023-06-16,sunshine-coast,5
2023-06-16,sunshine-coast,4
2023-06-16,sunshine-coast,3
2023-06-16,sunshine-coast,2
2023-06-16,sunshine-coast,1
2023-06-14,ladbrokes-park-hillside,8
2023-06-14,ladbrokes-park-hillside,7
2023-06-14,ladbrokes-park-hillside,6
2023-06-14,ladbrokes-park-hillside,5
2023-06-14,ladbrokes-park-hillside,4
2023-06-14,ladbrokes-park-hillside,3
2023-06-14,ladbrokes-park-hillside,2
2023-06-14,ladbrokes-park-hillside,1
2023-06-14,doomben,8
2023-06-14,doomben,7
2023-06-14,doomben,6
2023-06-14,doomben,5
2023-06-14,doomben,4
2023-06-14,doomben,3
2023-06-14,doomben,2
2023-06-14,doomben,1
2023-06-12,warwick-farm,8
2023-06-12,warwick-farm,7
2023-06-12,warwick-farm,6
2023-06-12,warwick-farm,5
2023-06-12,warwick-farm,4
2023-06-12,warwick-farm,3
2023-06-12,warwick-farm,2
2023-06-12,warwick-farm,1
2023-06-12,mornington,8
2023-06-12,mornington,7
2023-06-12,mornington,6
2023-06-12,mornington,5
2023-06-12,mornington,4
2023-06-12,mornington,3
2023-06-12,mornington,2
2023-06-12,mornington,1
2023-06-11,sunshine-coast,8
2023-06-11,sunshine-coast,7
2023-06-11,sunshine-coast,6
2023-06-11,sunshine-coast,5
2023-06-11,sunshine-coast,4
2023-06-11,sunshine-coast,3
2023-06-11,sunshine-coast,2
2023-06-11,sunshine-coast,1
2023-06-10,royal-randwick,9
2023-06-10,royal-randwick,8
2023-06-10,royal-randwick,7
2023-06-10,royal-randwick,6
2023-06-10,royal-randwick,5
2023-06-10,royal-randwick,4
2023-06-10,royal-randwick,3
2023-06-10,royal-randwick,2
2023-06-10,royal-randwick,10
2023-06-10,royal-randwick,1
2023-06-10,ladbrokes-park-hillside,9
2023-06-10,ladbrokes-park-hillside,8
2023-06-10,ladbrokes-park-hillside,7
2023-06-10,ladbrokes-park-hillside,6
2023-06-10,ladbrokes-park-hillside,5
2023-06-10,ladbrokes-park-hillside,4
2023-06-10,ladbrokes-park-hillside,3
2023-06-10,ladbrokes-park-hillside,2
2023-06-10,ladbrokes-park-hillside,1
2023-06-10,eagle-farm,9
2023-06-10,eagle-farm,8
2023-06-10,eagle-farm,7
2023-06-10,eagle-farm,6
2023-06-10,eagle-farm,5
2023-06-10,eagle-farm,4
2023-06-10,eagle-farm,3
2023-06-10,eagle-farm,2
2023-06-10,eagle-farm,1
2023-06-10,aquis-park-gold-coast-poly,7
2023-06-10,aquis-park-gold-coast-poly,6
2023-06-10,aquis-park-gold-coast-poly,5
2023-06-10,aquis-park-gold-coast-poly,4
2023-06-10,aquis-park-gold-coast-poly,3
2023-06-10,aquis-park-gold-coast-poly,2
2023-06-10,aquis-park-gold-coast-poly,1
2023-06-07,doomben,9
2023-06-07,doomben,8
2023-06-07,doomben,7
2023-06-07,doomben,6
2023-06-07,doomben,5
2023-06-07,doomben,4
2023-06-07,doomben,3
2023-06-07,doomben,2
2023-06-07,doomben,1
2023-06-07,canterbury-park,7
2023-06-07,canterbury-park,6
2023-06-07,canterbury-park,5
2023-06-07,canterbury-park,4
2023-06-07,canterbury-park,3
2023-06-07,canterbury-park,2
2023-06-07,canterbury-park,1
2023-06-03,rosehill-gardens,9
2023-06-03,rosehill-gardens,8
2023-06-03,rosehill-gardens,7
2023-06-03,rosehill-gardens,6
2023-06-03,rosehill-gardens,5
2023-06-03,rosehill-gardens,4
2023-06-03,rosehill-gardens,3
2023-06-03,rosehill-gardens,2
2023-06-03,rosehill-gardens,10
2023-06-03,rosehill-gardens,1
2023-06-03,flemington,9
2023-06-03,flemington,8
2023-06-03,flemington,7
2023-06-03,flemington,6
2023-06-03,flemington,5
2023-06-03,flemington,4
2023-06-03,flemington,3
2023-06-03,flemington,2
2023-06-03,flemington,1
2023-06-03,eagle-farm,9
2023-06-03,eagle-farm,8
2023-06-03,eagle-farm,7
2023-06-03,eagle-farm,6
2023-06-03,eagle-farm,5
2023-06-03,eagle-farm,4
2023-06-03,eagle-farm,3
2023-06-03,eagle-farm,2
2023-06-03,eagle-farm,1
2023-06-03,aquis-park-gold-coast-poly,7
2023-06-03,aquis-park-gold-coast-poly,6
2023-06-03,aquis-park-gold-coast-poly,5
2023-06-03,aquis-park-gold-coast-poly,4
2023-06-03,aquis-park-gold-coast-poly,3
2023-06-03,aquis-park-gold-coast-poly,2
2023-06-03,aquis-park-gold-coast-poly,1
2023-06-02,sunshine-coast,8
2023-06-02,sunshine-coast,7
2023-06-02,sunshine-coast,6
2023-06-02,sunshine-coast,5
2023-06-02,sunshine-coast,4
2023-06-02,sunshine-coast,3
2023-06-02,sunshine-coast,2
2023-06-02,sunshine-coast,1
2023-05-31,warwick-farm,7
2023-05-31,warwick-farm,6
2023-05-31,warwick-farm,5
2023-05-31,warwick-farm,4
2023-05-31,warwick-farm,3
2023-05-31,warwick-farm,2
2023-05-31,warwick-farm,1
2023-05-31,mornington,8
2023-05-31,mornington,7
2023-05-31,mornington,6
2023-05-31,mornington,5
2023-05-31,mornington,4
2023-05-31,mornington,3
2023-05-31,mornington,2
2023-05-31,mornington,1
2023-05-31,doomben,8
2023-05-31,doomben,7
2023-05-31,doomben,6
2023-05-31,doomben,5
2023-05-31,doomben,4
2023-05-31,doomben,3
2023-05-31,doomben,2
2023-05-31,doomben,1
2023-05-28,sunshine-coast,7
2023-05-28,sunshine-coast,6
2023-05-28,sunshine-coast,5
2023-05-28,sunshine-coast,4
2023-05-28,sunshine-coast,3
2023-05-28,sunshine-coast,2
2023-05-28,sunshine-coast,1
2023-05-27,royal-randwick,9
2023-05-27,royal-randwick,8
2023-05-27,royal-randwick,7
2023-05-27,royal-randwick,6
2023-05-27,royal-randwick,5
2023-05-27,royal-randwick,4
2023-05-27,royal-randwick,3
2023-05-27,royal-randwick,2
2023-05-27,royal-randwick,10
2023-05-27,royal-randwick,1
2023-05-27,ladbrokes-park-hillside,9
2023-05-27,ladbrokes-park-hillside,8
2023-05-27,ladbrokes-park-hillside,7
2023-05-27,ladbrokes-park-hillside,6
2023-05-27,ladbrokes-park-hillside,5
2023-05-27,ladbrokes-park-hillside,4
2023-05-27,ladbrokes-park-hillside,3
2023-05-27,ladbrokes-park-hillside,2
2023-05-27,ladbrokes-park-hillside,1
2023-05-27,eagle-farm,9
2023-05-27,eagle-farm,8
2023-05-27,eagle-farm,7
2023-05-27,eagle-farm,6
2023-05-27,eagle-farm,5
2023-05-27,eagle-farm,4
2023-05-27,eagle-farm,3
2023-05-27,eagle-farm,2
2023-05-27,eagle-farm,1
2023-05-26,sunshine-coast,7
2023-05-26,sunshine-coast,6
2023-05-26,sunshine-coast,5
2023-05-26,sunshine-coast,4
2023-05-26,sunshine-coast,3
2023-05-26,sunshine-coast,2
2023-05-26,sunshine-coast,1
2023-05-24,doomben,8
2023-05-24,doomben,7
2023-05-24,doomben,6
2023-05-24,doomben,5
2023-05-24,doomben,4
2023-05-24,doomben,3
2023-05-24,doomben,2
2023-05-24,doomben,1
2023-05-24,canterbury-park,7
2023-05-24,canterbury-park,6
2023-05-24,canterbury-park,5
2023-05-24,canterbury-park,4
2023-05-24,canterbury-park,3
2023-05-24,canterbury-park,2
2023-05-24,canterbury-park,1
2023-05-23,mornington,8
2023-05-23,mornington,7
2023-05-23,mornington,6
2023-05-23,mornington,5
2023-05-23,mornington,4
2023-05-23,mornington,3
2023-05-23,mornington,2
2023-05-23,mornington,1
2023-05-21,sunshine-coast,9
2023-05-21,sunshine-coast,8
2023-05-21,sunshine-coast,7
2023-05-21,sunshine-coast,6
2023-05-21,sunshine-coast,5
2023-05-21,sunshine-coast,4
2023-05-21,sunshine-coast,3
2023-05-21,sunshine-coast,2
2023-05-21,sunshine-coast,10
2023-05-21,sunshine-coast,1
2023-05-21,ladbrokes-park-lakeside,8
2023-05-21,ladbrokes-park-lakeside,7
2023-05-21,ladbrokes-park-lakeside,6
2023-05-21,ladbrokes-park-lakeside,5
2023-05-21,ladbrokes-park-lakeside,4
2023-05-21,ladbrokes-park-lakeside,3
2023-05-21,ladbrokes-park-lakeside,2
2023-05-21,ladbrokes-park-lakeside,1
2023-05-20,rosehill-gardens,9
2023-05-20,rosehill-gardens,8
2023-05-20,rosehill-gardens,7
2023-05-20,rosehill-gardens,6
2023-05-20,rosehill-gardens,5
2023-05-20,rosehill-gardens,4
2023-05-20,rosehill-gardens,3
2023-05-20,rosehill-gardens,2
2023-05-20,rosehill-gardens,10
2023-05-20,rosehill-gardens,1
2023-05-20,morphettville,9
2023-05-20,morphettville,8
2023-05-20,morphettville,7
2023-05-20,morphettville,6
2023-05-20,morphettville,5
2023-05-20,morphettville,4
2023-05-20,morphettville,3
2023-05-20,morphettville,2
2023-05-20,morphettville,1
2023-05-20,flemington,9
2023-05-20,flemington,8
2023-05-20,flemington,7
2023-05-20,flemington,6
2023-05-20,flemington,5
2023-05-20,flemington,4
2023-05-20,flemington,3
2023-05-20,flemington,2
2023-05-20,flemington,1
2023-05-20,doomben,9
2023-05-20,doomben,8
2023-05-20,doomben,7
2023-05-20,doomben,6
2023-05-20,doomben,5
2023-05-20,doomben,4
2023-05-20,doomben,3
2023-05-20,doomben,2
2023-05-20,doomben,1
2023-05-20,aquis-park-gold-coast-poly,7
2023-05-20,aquis-park-gold-coast-poly,6
2023-05-20,aquis-park-gold-coast-poly,5
2023-05-20,aquis-park-gold-coast-poly,4
2023-05-20,aquis-park-gold-coast-poly,3
2023-05-20,aquis-park-gold-coast-poly,2
2023-05-20,aquis-park-gold-coast-poly,1
2023-05-17,warwick-farm,7
2023-05-17,warwick-farm,6
2023-05-17,warwick-farm,5
2023-05-17,warwick-farm,4
2023-05-17,warwick-farm,3
2023-05-17,warwick-farm,2
2023-05-17,warwick-farm,1
2023-05-14,sunshine-coast,9
2023-05-14,sunshine-coast,8
2023-05-14,sunshine-coast,7
2023-05-14,sunshine-coast,6
2023-05-14,sunshine-coast,5
2023-05-14,sunshine-coast,4
2023-05-14,sunshine-coast,3
2023-05-14,sunshine-coast,2
2023-05-14,sunshine-coast,10
2023-05-14,sunshine-coast,1
2023-05-13,morphettville,9
2023-05-13,morphettville,8
2023-05-13,morphettville,7
2023-05-13,morphettville,6
2023-05-13,morphettville,5
2023-05-13,morphettville,4
2023-05-13,morphettville,3
2023-05-13,morphettville,2
2023-05-13,morphettville,1
2023-05-13,flemington,9
2023-05-13,flemington,8
2023-05-13,flemington,7
2023-05-13,flemington,6
2023-05-13,flemington,5
2023-05-13,flemington,4
2023-05-13,flemington,3
2023-05-13,flemington,2
2023-05-13,flemington,1
2023-05-13,doomben,9
2023-05-13,doomben,8
2023-05-13,doomben,7
2023-05-13,doomben,6
2023-05-13,doomben,5
2023-05-13,doomben,4
2023-05-13,doomben,3
2023-05-13,doomben,2
2023-05-13,doomben,1
2023-05-13,aquis-park-gold-coast-poly,8
2023-05-13,aquis-park-gold-coast-poly,7
2023-05-13,aquis-park-gold-coast-poly,6
2023-05-13,aquis-park-gold-coast-poly,5
2023-05-13,aquis-park-gold-coast-poly,4
2023-05-13,aquis-park-gold-coast-poly,3
2023-05-13,aquis-park-gold-coast-poly,2
2023-05-13,aquis-park-gold-coast-poly,1
2023-05-10,ladbrokes-park-hillside,8
2023-05-10,ladbrokes-park-hillside,7
2023-05-10,ladbrokes-park-hillside,6
2023-05-10,ladbrokes-park-hillside,5
2023-05-10,ladbrokes-park-hillside,4
2023-05-10,ladbrokes-park-hillside,3
