2023-04-08,royal-randwick,2
2023-04-08,royal-randwick,10
2023-04-08,royal-randwick,1
2023-04-01,royal-randwick,9
2023-04-01,royal-randwick,8
2023-04-01,royal-randwick,7
2023-04-01,royal-randwick,6
2023-04-01,royal-randwick,5
2023-04-01,royal-randwick,4
2023-04-01,royal-randwick,3
2023-04-01,royal-randwick,2
2023-04-01,royal-randwick,10
2023-04-01,royal-randwick,1
2023-03-25,rosehill-gardens,9
2023-03-25,rosehill-gardens,8
2023-03-25,rosehill-gardens,7
2023-03-25,rosehill-gardens,6
2023-03-25,rosehill-gardens,5
2023-03-25,rosehill-gardens,4
2023-03-25,rosehill-gardens,3
2023-03-25,rosehill-gardens,2
2023-03-25,rosehill-gardens,10
2023-03-25,rosehill-gardens,1
2023-03-25,flemington,9
2023-03-25,flemington,8
2023-03-25,flemington,7
2023-03-25,flemington,6
2023-03-25,flemington,5
2023-03-25,flemington,4
2023-03-25,flemington,3
2023-03-25,flemington,2
2023-03-25,flemington,1
2023-03-18,rosehill-gardens,9
2023-03-18,rosehill-gardens,8
2023-03-18,rosehill-gardens,7
2023-03-18,rosehill-gardens,6
2023-03-18,rosehill-gardens,5
2023-03-18,rosehill-gardens,4
2023-03-18,rosehill-gardens,3
2023-03-18,rosehill-gardens,2
2023-03-18,rosehill-gardens,10
2023-03-18,rosehill-gardens,1
2023-03-11,rosehill-gardens,9
2023-03-11,rosehill-gardens,8
2023-03-11,rosehill-gardens,7
2023-03-11,rosehill-gardens,6
2023-03-11,rosehill-gardens,5
2023-03-11,rosehill-gardens,4
2023-03-11,rosehill-gardens,3
2023-03-11,rosehill-gardens,2
2023-03-11,rosehill-gardens,10
2023-03-11,rosehill-gardens,1
2023-03-11,flemington,9
2023-03-11,flemington,8
2023-03-11,flemington,7
2023-03-11,flemington,6
2023-03-11,flemington,5
2023-03-11,flemington,4
2023-03-11,flemington,3
2023-03-11,flemington,2
2023-03-11,flemington,1
2023-03-04,royal-randwick,9
2023-03-04,royal-randwick,8
2023-03-04,royal-randwick,7
2023-03-04,royal-randwick,6
2023-03-04,royal-randwick,5
2023-03-04,royal-randwick,4
2023-03-04,royal-randwick,3
2023-03-04,royal-randwick,2
2023-03-04,royal-randwick,10
2023-03-04,royal-randwick,1
2023-03-04,flemington,9
2023-03-04,flemington,8
2023-03-04,flemington,7
2023-03-04,flemington,6
2023-03-04,flemington,5
2023-03-04,flemington,4
2023-03-04,flemington,3
2023-03-04,flemington,2
2023-03-04,flemington,1
2023-02-25,royal-randwick,9
2023-02-25,royal-randwick,8
2023-02-25,royal-randwick,7
2023-02-25,royal-randwick,6
2023-02-25,royal-randwick,5
2023-02-25,royal-randwick,4
2023-02-25,royal-randwick,3
2023-02-25,royal-randwick,2
2023-02-25,royal-randwick,10
2023-02-25,royal-randwick,1
2023-02-18,rosehill-gardens,9
2023-02-18,rosehill-gardens,8
2023-02-18,rosehill-gardens,7
2023-02-18,rosehill-gardens,6
2023-02-18,rosehill-gardens,5
2023-02-18,rosehill-gardens,4
2023-02-18,rosehill-gardens,3
2023-02-18,rosehill-gardens,2
2023-02-18,rosehill-gardens,10
2023-02-18,rosehill-gardens,1
2023-02-18,flemington,9
2023-02-18,flemington,8
2023-02-18,flemington,7
2023-02-18,flemington,6
2023-02-18,flemington,5
2023-02-18,flemington,4
2023-02-18,flemington,3
2023-02-18,flemington,2
2023-02-18,flemington,1
2023-02-11,royal-randwick,9
2023-02-11,royal-randwick,8
2023-02-11,royal-randwick,7
2023-02-11,royal-randwick,6
2023-02-11,royal-randwick,5
2023-02-11,royal-randwick,4
2023-02-11,royal-randwick,3
2023-02-11,royal-randwick,2
2023-02-11,royal-randwick,10
2023-02-11,royal-randwick,1
2023-02-04,royal-randwick,9
2023-02-04,royal-randwick,8
2023-02-04,royal-randwick,7
2023-02-04,royal-randwick,6
2023-02-04,royal-randwick,5
2023-02-04,royal-randwick,4
2023-02-04,royal-randwick,3
2023-02-04,royal-randwick,2
2023-02-04,royal-randwick,10
2023-02-04,royal-randwick,1
2023-01-28,rosehill-gardens,9
2023-01-28,rosehill-gardens,8
2023-01-28,rosehill-gardens,7
2023-01-28,rosehill-gardens,6
2023-01-28,rosehill-gardens,5
2023-01-28,rosehill-gardens,4
2023-01-28,rosehill-gardens,3
2023-01-28,rosehill-gardens,2
2023-01-28,rosehill-gardens,10
2023-01-28,rosehill-gardens,1
2023-01-21,royal-randwick,9
2023-01-21,royal-randwick,8
2023-01-21,royal-randwick,7
2023-01-21,royal-randwick,6
2023-01-21,royal-randwick,5
2023-01-21,royal-randwick,4
2023-01-21,royal-randwick,3
2023-01-21,royal-randwick,2
2023-01-21,royal-randwick,10
2023-01-21,royal-randwick,1
2023-01-14,rosehill-gardens,9
2023-01-14,rosehill-gardens,8
2023-01-14,rosehill-gardens,7
2023-01-14,rosehill-gardens,6
2023-01-14,rosehill-gardens,5
2023-01-14,rosehill-gardens,4
2023-01-14,rosehill-gardens,3
2023-01-14,rosehill-gardens,2
2023-01-14,rosehill-gardens,10
2023-01-14,rosehill-gardens,1
2023-01-14,flemington,9
2023-01-14,flemington,8
2023-01-14,flemington,7
2023-01-14,flemington,6
2023-01-14,flemington,5
2023-01-14,flemington,4
2023-01-14,flemington,3
2023-01-14,flemington,2
2023-01-14,flemington,1
2023-01-07,rosehill-gardens,9
2023-01-07,rosehill-gardens,8
2023-01-07,rosehill-gardens,7
2023-01-07,rosehill-gardens,6
2023-01-07,rosehill-gardens,5
2023-01-07,rosehill-gardens,4
2023-01-07,rosehill-gardens,3
2023-01-07,rosehill-gardens,2
2023-01-07,rosehill-gardens,10
2023-01-07,rosehill-gardens,1
2023-01-01,flemington,8
2023-01-01,flemington,7
2023-01-01,flemington,6
2023-01-01,flemington,5
2023-01-01,flemington,4
2023-01-01,flemington,3
2023-01-01,flemington,2
2023-01-01,flemington,1
2022-12-31,royal-randwick,9
2022-12-31,royal-randwick,8
2022-12-31,royal-randwick,7
2022-12-31,royal-randwick,6
2022-12-31,royal-randwick,5
2022-12-31,royal-randwick,4
2022-12-31,royal-randwick,3
2022-12-31,royal-randwick,2
2022-12-31,royal-randwick,10
2022-12-31,royal-randwick,1
2022-12-26,royal-randwick,8
2022-12-26,royal-randwick,7
2022-12-26,royal-randwick,6
2022-12-26,royal-randwick,5
2022-12-26,royal-randwick,4
2022-12-26,royal-randwick,3
2022-12-26,royal-randwick,2
2022-12-26,royal-randwick,1
2022-12-24,royal-randwick,9
2022-12-24,royal-randwick,8
2022-12-24,royal-randwick,7
2022-12-24,royal-randwick,6
2022-12-24,royal-randwick,5
2022-12-24,royal-randwick,4
2022-12-24,royal-randwick,3
2022-12-24,royal-randwick,2
2022-12-24,royal-randwick,10
2022-12-24,royal-randwick,1
2022-12-17,royal-randwick,9
2022-12-17,royal-randwick,8
2022-12-17,royal-randwick,7
2022-12-17,royal-randwick,6
2022-12-17,royal-randwick,5
2022-12-17,royal-randwick,4
2022-12-17,royal-randwick,3
2022-12-17,royal-randwick,2
2022-12-17,royal-randwick,10
2022-12-17,royal-randwick,1
2022-12-17,flemington,9
2022-12-17,flemington,8
2022-12-17,flemington,7
2022-12-17,flemington,6
2022-12-17,flemington,5
2022-12-17,flemington,4
2022-12-17,flemington,3
2022-12-17,flemington,2
2022-12-17,flemington,1
2022-12-10,royal-randwick,9
2022-12-10,royal-randwick,8
2022-12-10,royal-randwick,7
2022-12-10,royal-randwick,6
2022-12-10,royal-randwick,5
2022-12-10,royal-randwick,4
2022-12-10,royal-randwick,3
2022-12-10,royal-randwick,2
2022-12-10,royal-randwick,10
2022-12-10,royal-randwick,1
2022-12-03,rosehill-gardens,9
2022-12-03,rosehill-gardens,8
2022-12-03,rosehill-gardens,7
2022-12-03,rosehill-gardens,6
2022-12-03,rosehill-gardens,5
2022-12-03,rosehill-gardens,4
2022-12-03,rosehill-gardens,3
2022-12-03,rosehill-gardens,2
2022-12-03,rosehill-gardens,10
2022-12-03,rosehill-gardens,1
2022-11-26,rosehill-gardens,9
2022-11-26,rosehill-gardens,8
2022-11-26,rosehill-gardens,7
2022-11-26,rosehill-gardens,6
2022-11-26,rosehill-gardens,5
2022-11-26,rosehill-gardens,4
2022-11-26,rosehill-gardens,3
2022-11-26,rosehill-gardens,2
2022-11-26,rosehill-gardens,10
2022-11-26,rosehill-gardens,1
2022-11-16,rosehill-gardens,7
2022-11-16,rosehill-gardens,6
2022-11-16,rosehill-gardens,5
2022-11-16,rosehill-gardens,4
2022-11-16,rosehill-gardens,3
2022-11-16,rosehill-gardens,2
2022-11-16,rosehill-gardens,1
2022-11-05,rosehill-gardens,9
2022-11-05,rosehill-gardens,8
2022-11-05,rosehill-gardens,7
2022-11-05,rosehill-gardens,6
2022-11-05,rosehill-gardens,5
2022-11-05,rosehill-gardens,4
2022-11-05,rosehill-gardens,3
2022-11-05,rosehill-gardens,2
2022-11-05,rosehill-gardens,10
2022-11-05,rosehill-gardens,1
2022-11-05,flemington,9
2022-11-05,flemington,8
2022-11-05,flemington,7
2022-11-05,flemington,6
2022-11-05,flemington,5
2022-11-05,flemington,4
2022-11-05,flemington,3
2022-11-05,flemington,2
2022-11-05,flemington,1
2022-11-03,flemington,9
2022-11-03,flemington,8
2022-11-03,flemington,7
2022-11-03,flemington,6
2022-11-03,flemington,5
2022-11-03,flemington,4
2022-11-03,flemington,3
2022-11-03,flemington,2
2022-11-03,flemington,1
2022-11-01,royal-randwick,9
2022-11-01,royal-randwick,8
2022-11-01,royal-randwick,7
2022-11-01,royal-randwick,6
2022-11-01,royal-randwick,5
2022-11-01,royal-randwick,4
2022-11-01,royal-randwick,3
2022-11-01,royal-randwick,2
2022-11-01,royal-randwick,10
2022-11-01,royal-randwick,1
2022-11-01,flemington,9
2022-11-01,flemington,8
2022-11-01,flemington,7
2022-11-01,flemington,6
2022-11-01,flemington,5
2022-11-01,flemington,4
2022-11-01,flemington,3
2022-11-01,flemington,2
2022-11-01,flemington,10
2022-11-01,flemington,1
2022-10-29,rosehill-gardens,9
2022-10-29,rosehill-gardens,8
2022-10-29,rosehill-gardens,7
2022-10-29,rosehill-gardens,6
2022-10-29,rosehill-gardens,5
2022-10-29,rosehill-gardens,4
2022-10-29,rosehill-gardens,3
2022-10-29,rosehill-gardens,2
2022-10-29,rosehill-gardens,10
2022-10-29,rosehill-gardens,1
2022-10-29,flemington,9
2022-10-29,flemington,8
2022-10-29,flemington,7
2022-10-29,flemington,6
2022-10-29,flemington,5
2022-10-29,flemington,4
2022-10-29,flemington,3
2022-10-29,flemington,2
2022-10-29,flemington,1
2022-10-22,royal-randwick,9
2022-10-22,royal-randwick,8
2022-10-22,royal-randwick,7
2022-10-22,royal-randwick,6
2022-10-22,royal-randwick,5
2022-10-22,royal-randwick,4
2022-10-22,royal-randwick,3
2022-10-22,royal-randwick,2
2022-10-22,royal-randwick,10
2022-10-22,royal-randwick,1
2022-10-15,royal-randwick,9
2022-10-15,royal-randwick,8
2022-10-15,royal-randwick,7
2022-10-15,royal-randwick,6
2022-10-15,royal-randwick,5
2022-10-15,royal-randwick,4
2022-10-15,royal-randwick,3
2022-10-15,royal-randwick,2
2022-10-15,royal-randwick,10
2022-10-15,royal-randwick,1
2022-10-15,caulfield,9
2022-10-15,caulfield,8
2022-10-15,caulfield,7
2022-10-15,caulfield,6
2022-10-15,caulfield,5
2022-10-15,caulfield,4
2022-10-15,caulfield,3
2022-10-15,caulfield,2
2022-10-15,caulfield,10
2022-10-15,caulfield,1
2022-10-12,caulfield,9
2022-10-12,caulfield,8
2022-10-12,caulfield,7
2022-10-12,caulfield,6
2022-10-12,caulfield,5
2022-10-12,caulfield,4
2022-10-12,caulfield,3
2022-10-12,caulfield,2
2022-10-12,caulfield,1
2022-10-08,royal-randwick,9
2022-10-08,royal-randwick,8
2022-10-08,royal-randwick,7
2022-10-08,royal-randwick,6
2022-10-08,royal-randwick,5
2022-10-08,royal-randwick,4
2022-10-08,royal-randwick,3
2022-10-08,royal-randwick,2
2022-10-08,royal-randwick,10
2022-10-08,royal-randwick,1
2022-10-08,caulfield,9
2022-10-08,caulfield,8
2022-10-08,caulfield,7
2022-10-08,caulfield,6
2022-10-08,caulfield,5
2022-10-08,caulfield,4
2022-10-08,caulfield,3
2022-10-08,caulfield,2
2022-10-08,caulfield,10
2022-10-08,caulfield,1
2022-10-01,royal-randwick,9
2022-10-01,royal-randwick,8
2022-10-01,royal-randwick,7
2022-10-01,royal-randwick,6
2022-10-01,royal-randwick,5
2022-10-01,royal-randwick,4
2022-10-01,royal-randwick,3
2022-10-01,royal-randwick,2
2022-10-01,royal-randwick,10
2022-10-01,royal-randwick,1
2022-10-01,flemington,9
2022-10-01,flemington,8
2022-10-01,flemington,7
2022-10-01,flemington,6
2022-10-01,flemington,5
2022-10-01,flemington,4
2022-10-01,flemington,3
2022-10-01,flemington,2
2022-10-01,flemington,1
2022-09-28,rosehill-gardens,7
2022-09-28,rosehill-gardens,6
2022-09-28,rosehill-gardens,5
2022-09-28,rosehill-gardens,4
2022-09-28,rosehill-gardens,3
2022-09-28,rosehill-gardens,2
2022-09-28,rosehill-gardens,1
2022-09-24,rosehill-gardens,9
2022-09-24,rosehill-gardens,8
2022-09-24,rosehill-gardens,7
2022-09-24,rosehill-gardens,6
2022-09-24,rosehill-gardens,5
2022-09-24,rosehill-gardens,4
2022-09-24,rosehill-gardens,3
2022-09-24,rosehill-gardens,2
2022-09-24,rosehill-gardens,10
2022-09-24,rosehill-gardens,1
2022-09-18,flemington,8
2022-09-18,flemington,7
2022-09-18,flemington,6
2022-09-18,flemington,5
2022-09-18,flemington,4
2022-09-18,flemington,3
2022-09-18,flemington,2
2022-09-18,flemington,1
2022-09-17,royal-randwick,9
2022-09-17,royal-randwick,8
2022-09-17,royal-randwick,7
2022-09-17,royal-randwick,6
2022-09-17,royal-randwick,5
2022-09-17,royal-randwick,4
2022-09-17,royal-randwick,3
2022-09-17,royal-randwick,2
2022-09-17,royal-randwick,10
2022-09-17,royal-randwick,1
2022-09-17,caulfield,9
2022-09-17,caulfield,8
2022-09-17,caulfield,7
2022-09-17,caulfield,6
2022-09-17,caulfield,5
2022-09-17,caulfield,4
2022-09-17,caulfield,3
2022-09-17,caulfield,2
2022-09-17,caulfield,1
2022-09-10,rosehill-gardens,9
2022-09-10,rosehill-gardens,8
2022-09-10,rosehill-gardens,7
2022-09-10,rosehill-gardens,6
2022-09-10,rosehill-gardens,5
2022-09-10,rosehill-gardens,4
2022-09-10,rosehill-gardens,3
2022-09-10,rosehill-gardens,2
2022-09-10,rosehill-gardens,10
2022-09-10,rosehill-gardens,1
2022-09-10,flemington,9
2022-09-10,flemington,8
2022-09-10,flemington,7
2022-09-10,flemington,6
2022-09-10,flemington,5
2022-09-10,flemington,4
2022-09-10,flemington,3
2022-09-10,flemington,2
2022-09-10,flemington,1
2022-09-03,royal-randwick,9
2022-09-03,royal-randwick,8
2022-09-03,royal-randwick,7
2022-09-03,royal-randwick,6
2022-09-03,royal-randwick,5
2022-09-03,royal-randwick,4
2022-09-03,royal-randwick,3
2022-09-03,royal-randwick,2
2022-09-03,royal-randwick,10
2022-09-03,royal-randwick,1
2022-08-27,rosehill-gardens,9
2022-08-27,rosehill-gardens,8
2022-08-27,rosehill-gardens,7
2022-08-27,rosehill-gardens,6
2022-08-27,rosehill-gardens,5
2022-08-27,rosehill-gardens,4
2022-08-27,rosehill-gardens,3
2022-08-27,rosehill-gardens,2
2022-08-27,rosehill-gardens,10
2022-08-27,rosehill-gardens,1
2022-08-27,caulfield,9
2022-08-27,caulfield,8
2022-08-27,caulfield,7
2022-08-27,caulfield,6
2022-08-27,caulfield,5
2022-08-27,caulfield,4
2022-08-27,caulfield,3
2022-08-27,caulfield,2
2022-08-27,caulfield,1
2022-08-20,royal-randwick,9
2022-08-20,royal-randwick,8
2022-08-20,royal-randwick,7
2022-08-20,royal-randwick,6
2022-08-20,royal-randwick,5
2022-08-20,royal-randwick,4
2022-08-20,royal-randwick,3
2022-08-20,royal-randwick,2
2022-08-20,royal-randwick,10
2022-08-20,royal-randwick,1
2022-08-13,rosehill-gardens,9
2022-08-13,rosehill-gardens,8
2022-08-13,rosehill-gardens,7
2022-08-13,rosehill-gardens,6
2022-08-13,rosehill-gardens,5
2022-08-13,rosehill-gardens,4
2022-08-13,rosehill-gardens,3
2022-08-13,rosehill-gardens,2
2022-08-13,rosehill-gardens,10
2022-08-13,rosehill-gardens,1
2022-08-13,caulfield,9
2022-08-13,caulfield,8
2022-08-13,caulfield,7
2022-08-13,caulfield,6
2022-08-13,caulfield,5
2022-08-13,caulfield,4
2022-08-13,caulfield,3
2022-08-13,caulfield,2
2022-08-13,caulfield,1
2022-08-06,royal-randwick,9
2022-08-06,royal-randwick,8
2022-08-06,royal-randwick,7
2022-08-06,royal-randwick,6
2022-08-06,royal-randwick,5
2022-08-06,royal-randwick,4
2022-08-06,royal-randwick,3
2022-08-06,royal-randwick,2
2022-08-06,royal-randwick,10
2022-08-06,royal-randwick,1
2022-08-06,flemington,9
2022-08-06,flemington,8
2022-08-06,flemington,7
2022-08-06,flemington,6
2022-08-06,flemington,5
2022-08-06,flemington,4
2022-08-06,flemington,3
2022-08-06,flemington,2
2022-08-06,flemington,1
2022-07-30,rosehill-gardens,9
2022-07-30,rosehill-gardens,8
2022-07-30,rosehill-gardens,7
2022-07-30,rosehill-gardens,6
2022-07-30,rosehill-gardens,5
2022-07-30,rosehill-gardens,4
2022-07-30,rosehill-gardens,3
2022-07-30,rosehill-gardens,2
2022-07-30,rosehill-gardens,10
2022-07-30,rosehill-gardens,1
2022-07-23,royal-randwick,9
2022-07-23,royal-randwick,8
2022-07-23,royal-randwick,7
2022-07-23,royal-randwick,6
2022-07-23,royal-randwick,5
2022-07-23,royal-randwick,4
2022-07-23,royal-randwick,3
2022-07-23,royal-randwick,2
2022-07-23,royal-randwick,10
2022-07-23,royal-randwick,1
2022-07-23,caulfield,9
2022-07-23,caulfield,8
2022-07-23,caulfield,7
2022-07-23,caulfield,6
2022-07-23,caulfield,5
2022-07-23,caulfield,4
2022-07-23,caulfield,3
2022-07-23,caulfield,2
2022-07-23,caulfield,1
2022-07-16,rosehill-gardens,9
2022-07-16,rosehill-gardens,8
2022-07-16,rosehill-gardens,7
2022-07-16,rosehill-gardens,6
2022-07-16,rosehill-gardens,5
2022-07-16,rosehill-gardens,4
2022-07-16,rosehill-gardens,3
2022-07-16,rosehill-gardens,2
2022-07-16,rosehill-gardens,10
2022-07-16,rosehill-gardens,1
2022-07-16,flemington,9
2022-07-16,flemington,8
2022-07-16,flemington,7
2022-07-16,flemington,6
2022-07-16,flemington,5
2022-07-16,flemington,4
2022-07-16,flemington,3
2022-07-16,flemington,2
2022-07-16,flemington,1
2022-07-09,royal-randwick,9
2022-07-09,royal-randwick,8
2022-07-09,royal-randwick,7
2022-07-09,royal-randwick,6
2022-07-09,royal-randwick,5
2022-07-09,royal-randwick,4
2022-07-09,royal-randwick,3
2022-07-09,royal-randwick,2
2022-07-09,royal-randwick,10
2022-07-09,royal-randwick,1
2022-07-09,caulfield,9
2022-07-09,caulfield,8
2022-07-09,caulfield,7
2022-07-09,caulfield,6
2022-07-09,caulfield,5
2022-07-09,caulfield,4
2022-07-09,caulfield,3
2022-07-09,caulfield,2
2022-07-09,caulfield,1
2022-07-02,rosehill-gardens,9
2022-07-02,rosehill-gardens,8
2022-07-02,rosehill-gardens,7
2022-07-02,rosehill-gardens,6
2022-07-02,rosehill-gardens,5
2022-07-02,rosehill-gardens,4
2022-07-02,rosehill-gardens,3
2022-07-02,rosehill-gardens,2
2022-07-02,rosehill-gardens,10
2022-07-02,rosehill-gardens,1
2022-07-02,flemington,9
2022-07-02,flemington,8
2022-07-02,flemington,7
2022-07-02,flemington,6
2022-07-02,flemington,5
2022-07-02,flemington,4
2022-07-02,flemington,3
2022-07-02,flemington,2
2022-07-02,flemington,1
2022-06-25,royal-randwick,9
2022-06-25,royal-randwick,8
2022-06-25,royal-randwick,7
2022-06-25,royal-randwick,6
2022-06-25,royal-randwick,5
2022-06-25,royal-randwick,4
2022-06-25,royal-randwick,3
2022-06-25,royal-randwick,2
2022-06-25,royal-randwick,10
2022-06-25,royal-randwick,1
2022-06-25,caulfield,9
2022-06-25,caulfield,8
2022-06-25,caulfield,7
2022-06-25,caulfield,6
2022-06-25,caulfield,5
2022-06-25,caulfield,4
2022-06-25,caulfield,3
